UserID,Date ,TimeOnPark,Parks 
750642,03/01/2021,1.4,3
750642,04/01/2021,1.3,1
750642,05/01/2021,13.0,5
750642,06/01/2021,14.0,6
750642,07/01/2021,12.0,4
750642,08/01/2021,10.0,4
750642,09/01/2021,14.0,6
750642,10/01/2021,15.0,6
750642,11/01/2021,13.0,6
750642,12/01/2021,10.0,5
750642,13/01/2021,10.0,6
750642,14/01/2021,12.0,4
750642,15/01/2021,11.0,5
750642,16/01/2021,11.0,5
750642,17/01/2021,11.0,5
750642,18/01/2021,12.0,4
752113,27/11/2020,1.7,3
752113,28/11/2020,1,3
752113,29/11/2020,3.4,2
752113,30/11/2020,5.1,3
752113,01/12/2020,5.9,4
752113,02/12/2020,4.8,1
752113,03/12/2020,5.1,1
752113,04/12/2020,4.4,2
752113,05/12/2020,1.9,4
752113,06/12/2020,3,3
752113,07/12/2020,3.5,4
752113,08/12/2020,2,2
752113,09/12/2020,4.8,3
752113,10/12/2020,6.4,3
752113,11/12/2020,3.6,1
752113,12/12/2020,6.3,1
752113,13/12/2020,2.5,2
752113,14/12/2020,2.8,3
752113,15/12/2020,2.5,1
752113,16/12/2020,1.3,2
752113,17/12/2020,3.7,2
752113,19/12/2020,4.9,2
752113,21/12/2020,4.1,2
752113,22/12/2020,2.4,3
752113,23/12/2020,5.4,1
752113,24/12/2020,1.9,1
752113,25/12/2020,3.5,3
752113,26/12/2020,1.5,1
752113,27/12/2020,4.8,2
752113,28/12/2020,2,1
752113,29/12/2020,2.3,1
752113,30/12/2020,3,2
752113,31/12/2020,2.2,1
752113,01/01/2021,2.5,2
752113,02/01/2021,6.5,2
752113,03/01/2021,1.3,3
752113,04/01/2021,6.4,3
752113,05/01/2021,4.7,4
752113,06/01/2021,5.6,3
752113,07/01/2021,6.4,4
752113,08/01/2021,4.7,2
752113,09/01/2021,7.6,3
752113,10/01/2021,9.3,3
752113,11/01/2021,6.1,1
752113,12/01/2021,8.9,1
752113,13/01/2021,4.8,2
752113,14/01/2021,5.7,3
752113,15/01/2021,4.6,1
752113,16/01/2021,3.3,2
752113,17/01/2021,5.7,2
753233,27/11/2020,2.3,2
753233,28/11/2020,6.1,2
753233,29/11/2020,3.3,2
753233,30/11/2020,6.5,1
753233,01/12/2020,6.5,2
753233,02/12/2020,6.5,2
753233,03/12/2020,2.9,2
753233,04/12/2020,3.1,4
753233,05/12/2020,1.9,1
753233,06/12/2020,4.4,3
753233,07/12/2020,2.4,3
753233,08/12/2020,2.4,3
753233,09/12/2020,6.4,3
753233,10/12/2020,4.5,3
753233,11/12/2020,4.3,2
753233,12/12/2020,6.5,1
753233,13/12/2020,3.7,2
753233,14/12/2020,4.6,3
753233,15/12/2020,3.5,2
753233,16/12/2020,4.4,3
753233,17/12/2020,4.8,2
753233,18/12/2020,5.4,2
753233,19/12/2020,6.5,3
753233,20/12/2020,4.1,1
753233,21/12/2020,1.3,3
753233,22/12/2020,4.4,3
753233,23/12/2020,1.1,1
753233,24/12/2020,4.9,2
753233,25/12/2020,3.6,1
753233,26/12/2020,5.6,1
753233,27/12/2020,3.2,4
753233,28/12/2020,3.6,1
753233,29/12/2020,6,3
753233,30/12/2020,3.7,1
753233,31/12/2020,1,1
753233,01/01/2021,3.6,1
753233,02/01/2021,3.6,3
753233,03/01/2021,3.2,2
753233,04/01/2021,6.3,3
753233,05/01/2021,14.0,6
753233,06/01/2021,15.0,6
753233,07/01/2021,15.0,6
753233,08/01/2021,14.0,6
753233,09/01/2021,12.0,4
753233,10/01/2021,14.0,4
753233,11/01/2021,13.0,5
753233,12/01/2021,13.0,6
753233,13/01/2021,10.0,4
753233,14/01/2021,11.0,6
753233,15/01/2021,11.0,4
753233,16/01/2021,12.0,5
753233,17/01/2021,10.0,4
753233,18/01/2021,11.0,4
754390,27/11/2020,1.9,3
754390,28/11/2020,3,1
754390,29/11/2020,4.1,4
754390,02/12/2020,3.6,3
754390,03/12/2020,3.3,1
754390,04/12/2020,5.6,2
754390,05/12/2020,1.5,3
754390,06/12/2020,2.9,2
754390,07/12/2020,3,2
754390,08/12/2020,5.7,1
754390,09/12/2020,3.2,3
754390,10/12/2020,1.6,4
754390,11/12/2020,2,3
754390,12/12/2020,5,1
754390,13/12/2020,5.4,3
754390,14/12/2020,4.8,1
754390,15/12/2020,1.1,2
754390,16/12/2020,5.7,2
754390,17/12/2020,4.4,2
754390,18/12/2020,2.1,2
754390,19/12/2020,6.1,2
754390,20/12/2020,5.2,3
754390,21/12/2020,3.9,4
754390,22/12/2020,1.4,3
754390,24/12/2020,5.6,4
754390,25/12/2020,3,2
754390,26/12/2020,6.8,2
754390,27/12/2020,5.1,2
754390,28/12/2020,2.5,3
754390,29/12/2020,1.4,2
754390,30/12/2020,3,2
754390,31/12/2020,4.7,1
754390,01/01/2021,4.1,2
754390,02/01/2021,5,3
754390,03/01/2021,5.4,2
754390,04/01/2021,3.6,4
754390,05/01/2021,4.2,3
754390,06/01/2021,5.7,2
754390,07/01/2021,5.2,2
754390,08/01/2021,7.9,1
754390,09/01/2021,5.9,3
754390,10/01/2021,4,4
754390,11/01/2021,4,3
754390,12/01/2021,7.3,1
754390,13/01/2021,8.2,3
754390,14/01/2021,7.7,1
754390,15/01/2021,3.7,2
754390,16/01/2021,7.7,2
754390,17/01/2021,6.8,2
754390,18/01/2021,4.2,2
754589,27/11/2020,3.5,2
754589,28/11/2020,6.3,3
754589,29/11/2020,1.1,1
754589,30/11/2020,2.7,3
754589,01/12/2020,4,1
754589,02/12/2020,4.3,2
754589,03/12/2020,4.8,4
754589,04/12/2020,4,3
754589,05/12/2020,4.5,2
754589,06/12/2020,3.7,4
754589,07/12/2020,5.5,3
754589,08/12/2020,5.3,2
754589,09/12/2020,5,2
754589,10/12/2020,1.4,1
754589,11/12/2020,2.8,1
754589,12/12/2020,6.7,1
754589,13/12/2020,1.2,1
754589,14/12/2020,3.7,1
754589,15/12/2020,5.1,3
754589,16/12/2020,5.3,2
754589,17/12/2020,3.7,1
754589,18/12/2020,5.1,2
754589,19/12/2020,1.4,3
754589,20/12/2020,5.8,1
754589,22/12/2020,2.1,2
754589,23/12/2020,3.8,1
754589,24/12/2020,1.1,3
754589,25/12/2020,4.7,2
754589,26/12/2020,4.7,3
754589,27/12/2020,5.5,1
754589,28/12/2020,6.2,3
754589,29/12/2020,1.1,3
754589,30/12/2020,4.9,1
754589,31/12/2020,3.1,2
754589,01/01/2021,1.4,4
754589,02/01/2021,2.2,1
754589,04/01/2021,3,2
754589,05/01/2021,12.0,5
754589,06/01/2021,15.0,6
754589,07/01/2021,13.0,6
754589,08/01/2021,14.0,6
754589,09/01/2021,12.0,6
754589,10/01/2021,10.0,6
754589,11/01/2021,12.0,5
754589,12/01/2021,11.0,6
754589,13/01/2021,13.0,5
754589,14/01/2021,15.0,6
754589,15/01/2021,10.0,4
754589,16/01/2021,13.0,5
754589,17/01/2021,13.0,4
754589,18/01/2021,12.0,6
757135,27/11/2020,2.2,4
757135,28/11/2020,2.3,3
757135,29/11/2020,6.3,3
757135,30/11/2020,1.4,2
757135,01/12/2020,2.9,4
757135,02/12/2020,6.3,1
757135,03/12/2020,1.2,3
757135,04/12/2020,3.5,1
757135,05/12/2020,3.2,2
757135,06/12/2020,1,3
757135,07/12/2020,5.7,1
757135,08/12/2020,5.1,1
757135,09/12/2020,2.9,1
757135,10/12/2020,1.6,2
757135,11/12/2020,5.5,3
757135,13/12/2020,6.3,3
757135,14/12/2020,2.1,3
757135,15/12/2020,3.4,1
757135,17/12/2020,6.4,2
757135,18/12/2020,4.2,2
757135,20/12/2020,3,2
757135,21/12/2020,1.5,1
757135,23/12/2020,5.4,1
757135,24/12/2020,6.5,3
757135,25/12/2020,3.2,4
757135,26/12/2020,2.2,3
757135,27/12/2020,1.3,2
757135,28/12/2020,4.5,1
757135,29/12/2020,3.8,2
757135,31/12/2020,1.6,2
757135,01/01/2021,4.4,1
757135,02/01/2021,5.1,1
757135,03/01/2021,3.4,2
757135,04/01/2021,5.7,2
757135,05/01/2021,5.8,2
757135,06/01/2021,3.9,3
757135,07/01/2021,8.5,1
757135,08/01/2021,7.5,1
757135,09/01/2021,5.6,1
757135,10/01/2021,3.8,2
757135,11/01/2021,8.2,3
757135,13/01/2021,8.5,3
757135,14/01/2021,4.1,3
757135,15/01/2021,6.2,1
757135,17/01/2021,9.2,2
757135,18/01/2021,6.4,2
757850,27/11/2020,1.5,3
757850,28/11/2020,3.6,3
757850,29/11/2020,6.5,1
757850,30/11/2020,3.2,2
757850,01/12/2020,2.5,2
757850,02/12/2020,6.7,2
757850,03/12/2020,4.1,1
757850,04/12/2020,4,1
757850,05/12/2020,4,2
757850,06/12/2020,4.9,1
757850,07/12/2020,1.8,1
757850,09/12/2020,1.6,1
757850,10/12/2020,1.9,1
757850,11/12/2020,2.4,2
757850,12/12/2020,2.7,2
757850,13/12/2020,2.9,1
757850,14/12/2020,3.5,3
757850,15/12/2020,4.6,4
757850,16/12/2020,4.6,1
757850,18/12/2020,3.6,1
757850,19/12/2020,2.3,3
757850,20/12/2020,4.3,3
757850,21/12/2020,2.9,3
757850,22/12/2020,5.8,1
757850,23/12/2020,6.2,3
757850,24/12/2020,5.3,1
757850,25/12/2020,3.2,1
757850,26/12/2020,3.8,3
757850,28/12/2020,4,2
757850,29/12/2020,6.3,1
757850,30/12/2020,5.1,1
757850,31/12/2020,5.2,2
757850,01/01/2021,2.7,2
757850,02/01/2021,4.4,2
757850,03/01/2021,6.8,2
757850,04/01/2021,1,1
757850,05/01/2021,12.0,5
757850,06/01/2021,12.0,6
757850,07/01/2021,10.0,5
757850,09/01/2021,12.0,5
757850,10/01/2021,12.0,4
757850,11/01/2021,14.0,4
757850,12/01/2021,11.0,5
757850,13/01/2021,12.0,4
757850,14/01/2021,11.0,6
757850,15/01/2021,10.0,5
757850,16/01/2021,15.0,6
757850,18/01/2021,12.0,6
758894,27/11/2020,6.5,1
758894,29/11/2020,6.6,2
758894,30/11/2020,2.5,2
758894,01/12/2020,2.1,3
758894,02/12/2020,5.1,4
758894,03/12/2020,6.5,3
758894,04/12/2020,1.4,1
758894,05/12/2020,1.7,1
758894,06/12/2020,2.5,3
758894,07/12/2020,1.2,2
758894,08/12/2020,5.1,3
758894,09/12/2020,3.6,3
758894,10/12/2020,6.9,2
758894,12/12/2020,4.2,1
758894,14/12/2020,3,2
758894,15/12/2020,6.7,1
758894,16/12/2020,5.1,3
758894,17/12/2020,3.6,3
758894,18/12/2020,3.5,4
758894,19/12/2020,1.2,2
758894,20/12/2020,5.6,3
758894,21/12/2020,3.9,1
758894,22/12/2020,3.8,3
758894,23/12/2020,6.8,3
758894,24/12/2020,4.2,2
758894,25/12/2020,2.8,3
758894,26/12/2020,1.4,1
758894,27/12/2020,6.9,2
758894,28/12/2020,2.7,2
758894,29/12/2020,6.8,1
758894,30/12/2020,5.9,3
758894,31/12/2020,6,2
758894,01/01/2021,4.6,3
758894,02/01/2021,1.5,2
758894,03/01/2021,3.4,3
758894,04/01/2021,3.2,3
758894,05/01/2021,3.7,1
758894,06/01/2021,4.7,3
758894,07/01/2021,3.6,2
758894,08/01/2021,7.1,3
758894,09/01/2021,6.1,3
758894,10/01/2021,9.3,2
758894,12/01/2021,6.6,1
758894,14/01/2021,5.2,2
758894,15/01/2021,9.5,1
758894,16/01/2021,7.4,3
758894,17/01/2021,5.8,3
758894,18/01/2021,5.5,4
761693,27/11/2020,5,4
761693,28/11/2020,6.1,3
761693,29/11/2020,6.1,4
761693,30/11/2020,2.3,4
761693,01/12/2020,5.9,2
761693,02/12/2020,4.2,2
761693,03/12/2020,3.5,2
761693,05/12/2020,6.1,3
761693,06/12/2020,6.1,1
761693,07/12/2020,2,3
761693,08/12/2020,6.4,1
761693,09/12/2020,3,1
761693,10/12/2020,1.4,1
761693,11/12/2020,2.9,3
761693,12/12/2020,1.8,3
761693,13/12/2020,6.1,3
761693,14/12/2020,1.4,2
761693,15/12/2020,2.4,1
761693,16/12/2020,5.1,3
761693,17/12/2020,2.1,2
761693,18/12/2020,1.3,3
761693,19/12/2020,6.5,2
761693,20/12/2020,3.8,3
761693,21/12/2020,6.6,3
761693,22/12/2020,4,1
761693,23/12/2020,3.8,1
761693,24/12/2020,2.5,3
761693,25/12/2020,5.4,3
761693,26/12/2020,1.3,3
761693,27/12/2020,2.3,3
761693,29/12/2020,1.3,1
761693,31/12/2020,5.4,1
761693,01/01/2021,1.8,3
761693,02/01/2021,2.5,2
761693,03/01/2021,3.9,3
761693,04/01/2021,1.7,1
761693,05/01/2021,15.0,5
761693,06/01/2021,13.0,6
761693,07/01/2021,10.0,5
761693,08/01/2021,15.0,6
761693,09/01/2021,12.0,6
761693,10/01/2021,10.0,5
761693,11/01/2021,14.0,4
761693,12/01/2021,13.0,4
761693,13/01/2021,14.0,4
761693,14/01/2021,10.0,5
761693,15/01/2021,11.0,5
761693,16/01/2021,12.0,5
761693,17/01/2021,12.0,6
761693,18/01/2021,13.0,6
761827,27/11/2020,2.8,2
761827,28/11/2020,6.4,1
761827,30/11/2020,2,3
761827,01/12/2020,2.9,3
761827,02/12/2020,4.5,3
761827,03/12/2020,1.3,1
761827,04/12/2020,5.8,3
761827,05/12/2020,2.9,4
761827,06/12/2020,4.8,1
761827,07/12/2020,2.2,2
761827,08/12/2020,3.5,3
761827,09/12/2020,2.2,2
761827,10/12/2020,1.7,2
761827,11/12/2020,5.1,2
761827,13/12/2020,2.7,3
761827,14/12/2020,3.6,2
761827,15/12/2020,3.6,1
761827,16/12/2020,5.3,1
761827,17/12/2020,6.4,2
761827,18/12/2020,1.9,3
761827,19/12/2020,5.4,4
761827,21/12/2020,2.3,3
761827,22/12/2020,6.1,1
761827,23/12/2020,1.2,2
761827,24/12/2020,6.5,3
761827,25/12/2020,6.8,1
761827,26/12/2020,2.4,2
761827,28/12/2020,4.9,4
761827,29/12/2020,2.7,2
761827,30/12/2020,5.7,1
761827,01/01/2021,5.4,1
761827,02/01/2021,2.6,3
761827,03/01/2021,6.2,3
761827,04/01/2021,4.3,1
761827,05/01/2021,5.8,4
761827,06/01/2021,7.2,1
761827,07/01/2021,4.3,2
761827,08/01/2021,5.8,3
761827,09/01/2021,4.3,2
761827,10/01/2021,3.9,2
761827,11/01/2021,7.3,2
761827,13/01/2021,5.5,3
761827,14/01/2021,6.4,2
761827,15/01/2021,6.2,1
761827,16/01/2021,7.7,1
761827,17/01/2021,8.7,2
761827,18/01/2021,4.8,3
762211,27/11/2020,3.5,3
762211,28/11/2020,6.6,1
762211,29/11/2020,3.6,3
762211,30/11/2020,6.7,2
762211,01/12/2020,4.2,3
762211,02/12/2020,3,3
762211,03/12/2020,2.8,2
762211,04/12/2020,1.7,3
762211,05/12/2020,6.7,4
762211,06/12/2020,5.7,1
762211,08/12/2020,1.9,1
762211,09/12/2020,3.1,2
762211,10/12/2020,2.2,3
762211,11/12/2020,4.1,2
762211,12/12/2020,2.6,1
762211,13/12/2020,6.8,2
762211,15/12/2020,1.5,3
762211,16/12/2020,1,3
762211,17/12/2020,2.7,1
762211,18/12/2020,4.3,2
762211,19/12/2020,6.6,2
762211,20/12/2020,6,3
762211,21/12/2020,5.8,3
762211,22/12/2020,4.5,2
762211,23/12/2020,5.5,1
762211,24/12/2020,4,2
762211,26/12/2020,4.3,2
762211,27/12/2020,5.9,3
762211,28/12/2020,1.7,3
762211,29/12/2020,2.5,3
762211,30/12/2020,3.4,2
762211,31/12/2020,3.2,1
762211,01/01/2021,6.9,2
762211,02/01/2021,4.6,3
762211,03/01/2021,2.2,3
762211,04/01/2021,6.5,1
762211,05/01/2021,13.0,5
762211,06/01/2021,12.0,5
762211,08/01/2021,13.0,4
762211,09/01/2021,14.0,5
762211,10/01/2021,11.0,4
762211,11/01/2021,11.0,6
762211,12/01/2021,14.0,6
762211,13/01/2021,13.0,5
762211,15/01/2021,11.0,5
762211,16/01/2021,13.0,5
762211,17/01/2021,11.0,4
762211,18/01/2021,13.0,5
764491,27/11/2020,4.5,1
764491,28/11/2020,5.9,2
764491,29/11/2020,1,4
764491,30/11/2020,5.1,2
764491,01/12/2020,2.5,1
764491,02/12/2020,1.8,2
764491,03/12/2020,3.7,3
764491,04/12/2020,6.7,1
764491,05/12/2020,2.2,1
764491,06/12/2020,6.9,1
764491,07/12/2020,4,2
764491,08/12/2020,5.8,2
764491,09/12/2020,5,3
764491,10/12/2020,4.5,3
764491,11/12/2020,3.4,1
764491,12/12/2020,6,3
764491,13/12/2020,2.5,1
764491,14/12/2020,1.6,3
764491,15/12/2020,1.3,2
764491,16/12/2020,1.5,1
764491,17/12/2020,2.1,3
764491,18/12/2020,4,2
764491,19/12/2020,2.2,2
764491,20/12/2020,3.6,2
764491,21/12/2020,5,1
764491,22/12/2020,4.6,4
764491,23/12/2020,4.1,2
764491,24/12/2020,4.4,3
764491,25/12/2020,6.3,2
764491,26/12/2020,6.8,3
764491,27/12/2020,1.8,2
764491,28/12/2020,3.6,1
764491,29/12/2020,5.6,1
764491,30/12/2020,2.8,3
764491,31/12/2020,1.6,3
764491,01/01/2021,6.2,1
764491,02/01/2021,2.2,2
764491,03/01/2021,2,2
764491,04/01/2021,5.4,3
764491,05/01/2021,4.5,1
764491,06/01/2021,9.3,1
764491,07/01/2021,6.1,2
764491,08/01/2021,8.7,2
764491,09/01/2021,7.9,3
764491,10/01/2021,7.1,3
764491,11/01/2021,6.2,1
764491,12/01/2021,8,3
764491,13/01/2021,5.2,1
764491,14/01/2021,4.3,3
764491,15/01/2021,3.4,2
764491,16/01/2021,3.9,1
764491,17/01/2021,4.2,3
764491,18/01/2021,6.8,2
766348,27/11/2020,1.8,3
766348,28/11/2020,3.7,3
766348,29/11/2020,2.7,2
766348,30/11/2020,2.5,2
766348,01/12/2020,1,1
766348,02/12/2020,6.4,1
766348,03/12/2020,5.7,1
766348,04/12/2020,5.6,3
766348,05/12/2020,1.3,4
766348,07/12/2020,2,3
766348,08/12/2020,3.5,1
766348,09/12/2020,4.9,3
766348,10/12/2020,3.5,4
766348,11/12/2020,5.7,2
766348,12/12/2020,6.8,2
766348,13/12/2020,2.8,4
766348,14/12/2020,3.8,1
766348,15/12/2020,1.5,1
766348,17/12/2020,1.6,3
766348,18/12/2020,4.7,3
766348,19/12/2020,3.5,3
766348,21/12/2020,1.4,3
766348,22/12/2020,6.6,4
766348,23/12/2020,5.3,3
766348,24/12/2020,4.1,4
766348,25/12/2020,2.1,4
766348,26/12/2020,6.1,2
766348,27/12/2020,3.8,1
766348,28/12/2020,2.2,3
766348,29/12/2020,4.7,1
766348,30/12/2020,2.7,2
766348,01/01/2021,3.5,1
766348,02/01/2021,4.5,4
766348,03/01/2021,4.1,1
766348,04/01/2021,6,2
766348,05/01/2021,14.0,5
766348,07/01/2021,11.0,5
766348,08/01/2021,11.0,6
766348,09/01/2021,15.0,5
766348,10/01/2021,12.0,4
766348,11/01/2021,15.0,4
766348,12/01/2021,14.0,6
766348,13/01/2021,13.0,5
766348,14/01/2021,15.0,6
766348,15/01/2021,13.0,5
766348,17/01/2021,10.0,6
766348,18/01/2021,14.0,6
767146,27/11/2020,2.5,2
767146,28/11/2020,5.6,3
767146,29/11/2020,1.6,1
767146,30/11/2020,5.7,2
767146,01/12/2020,5.9,1
767146,02/12/2020,4.5,1
767146,03/12/2020,2.6,2
767146,04/12/2020,3.9,2
767146,05/12/2020,3.5,1
767146,06/12/2020,6.3,1
767146,07/12/2020,4.9,1
767146,09/12/2020,6.2,3
767146,10/12/2020,3.8,2
767146,11/12/2020,6.9,1
767146,12/12/2020,3.1,3
767146,13/12/2020,4.5,2
767146,14/12/2020,4.4,4
767146,15/12/2020,3.1,1
767146,16/12/2020,2.4,2
767146,17/12/2020,4.5,4
767146,18/12/2020,5,2
767146,19/12/2020,1.3,3
767146,20/12/2020,2.9,3
767146,21/12/2020,5.6,2
767146,22/12/2020,3.1,3
767146,23/12/2020,6.5,1
767146,24/12/2020,5.7,2
767146,25/12/2020,5.6,1
767146,26/12/2020,2.4,1
767146,27/12/2020,3.1,1
767146,28/12/2020,5,1
767146,29/12/2020,1.3,2
767146,30/12/2020,5.5,2
767146,31/12/2020,1.6,3
767146,01/01/2021,4,1
767146,02/01/2021,6.5,1
767146,03/01/2021,4.9,3
767146,04/01/2021,4.5,1
767146,05/01/2021,6,1
767146,06/01/2021,8.3,1
767146,07/01/2021,7.7,1
767146,09/01/2021,8.5,3
767146,10/01/2021,6.1,2
767146,11/01/2021,9.5,1
767146,12/01/2021,5.6,3
767146,13/01/2021,6.8,2
767146,14/01/2021,7,4
767146,15/01/2021,5.2,1
767146,16/01/2021,5.2,2
767146,17/01/2021,6.9,4
767146,18/01/2021,7.8,2
768102,27/11/2020,2.9,4
768102,29/11/2020,1.4,3
768102,30/11/2020,5.5,3
768102,01/12/2020,4.6,4
768102,02/12/2020,1.5,2
768102,03/12/2020,5,1
768102,04/12/2020,5.7,1
768102,07/12/2020,2,3
768102,09/12/2020,3.1,3
768102,10/12/2020,2.5,3
768102,11/12/2020,3.2,2
768102,13/12/2020,5,2
768102,14/12/2020,4.8,2
768102,15/12/2020,5.1,2
768102,16/12/2020,2.9,2
768102,17/12/2020,4.8,2
768102,18/12/2020,6.8,4
768102,19/12/2020,1.2,2
768102,20/12/2020,4.2,2
768102,21/12/2020,5.6,1
768102,22/12/2020,4.4,2
768102,23/12/2020,4.9,4
768102,24/12/2020,5.4,4
768102,25/12/2020,4.4,3
768102,26/12/2020,6.2,1
768102,27/12/2020,5.9,4
768102,28/12/2020,4.2,2
768102,29/12/2020,6.2,2
768102,30/12/2020,4.5,3
768102,31/12/2020,3.6,1
768102,01/01/2021,2.5,3
768102,02/01/2021,2.7,1
768102,03/01/2021,6.3,2
768102,04/01/2021,2.6,1
768102,07/01/2021,11.0,4
768102,09/01/2021,13.0,5
768102,10/01/2021,13.0,5
768102,11/01/2021,15.0,6
768102,13/01/2021,15.0,6
768102,14/01/2021,11.0,4
768102,15/01/2021,11.0,6
768102,16/01/2021,12.0,4
768102,17/01/2021,13.0,6
768102,18/01/2021,12.0,6
768258,27/11/2020,2.8,2
768258,28/11/2020,4.6,1
768258,29/11/2020,4.9,3
768258,30/11/2020,4.3,1
768258,01/12/2020,3.7,2
768258,02/12/2020,3.1,1
768258,03/12/2020,6.8,1
768258,04/12/2020,5.6,3
768258,05/12/2020,2.7,3
768258,06/12/2020,4.8,2
768258,07/12/2020,3,3
768258,08/12/2020,2.3,1
768258,10/12/2020,4.5,4
768258,11/12/2020,6.7,1
768258,12/12/2020,3.1,2
768258,13/12/2020,3.9,1
768258,14/12/2020,6.2,2
768258,15/12/2020,3.7,3
768258,16/12/2020,3.9,2
768258,17/12/2020,5.8,3
768258,18/12/2020,2.3,4
768258,19/12/2020,1.7,1
768258,20/12/2020,6.9,3
768258,21/12/2020,4.7,2
768258,22/12/2020,5.9,1
768258,23/12/2020,2.6,1
768258,24/12/2020,3.7,1
768258,25/12/2020,1,3
768258,26/12/2020,5.7,3
768258,27/12/2020,3.8,1
768258,28/12/2020,2.1,4
768258,29/12/2020,1.1,2
768258,30/12/2020,6.3,2
768258,31/12/2020,1.1,1
768258,01/01/2021,2.6,2
768258,03/01/2021,3.6,3
768258,04/01/2021,4.4,1
768258,05/01/2021,5.5,3
768258,06/01/2021,7.7,2
768258,07/01/2021,5.7,3
768258,08/01/2021,4.3,1
768258,10/01/2021,7.1,4
768258,11/01/2021,9.5,1
768258,12/01/2021,5.4,2
768258,13/01/2021,6,1
768258,14/01/2021,8.5,2
768258,15/01/2021,5.8,3
768258,16/01/2021,6,2
768258,17/01/2021,8.5,3
768258,18/01/2021,4.9,4
768462,27/11/2020,3.4,2
768462,28/11/2020,1.2,1
768462,30/11/2020,5.7,4
768462,01/12/2020,3,2
768462,02/12/2020,6.1,2
768462,03/12/2020,2.7,1
768462,04/12/2020,5.1,1
768462,05/12/2020,4.9,1
768462,06/12/2020,2.6,2
768462,07/12/2020,4.5,2
768462,08/12/2020,5.7,3
768462,09/12/2020,6.7,4
768462,10/12/2020,3.7,4
768462,11/12/2020,4.2,3
768462,12/12/2020,3.7,3
768462,13/12/2020,2.9,3
768462,14/12/2020,6.2,3
768462,15/12/2020,1.1,2
768462,17/12/2020,6.1,2
768462,18/12/2020,6.5,3
768462,19/12/2020,2,4
768462,20/12/2020,1,2
768462,21/12/2020,2.8,4
768462,22/12/2020,4.6,3
768462,23/12/2020,5,1
768462,24/12/2020,3.8,4
768462,25/12/2020,6.9,4
768462,27/12/2020,3,2
768462,28/12/2020,2.2,4
768462,30/12/2020,1.5,1
768462,31/12/2020,6.1,1
768462,01/01/2021,4.1,3
768462,02/01/2021,4.7,3
768462,03/01/2021,3.7,1
768462,04/01/2021,1,1
768462,05/01/2021,12.0,6
768462,06/01/2021,11.0,4
768462,07/01/2021,15.0,5
768462,08/01/2021,10.0,4
768462,09/01/2021,11.0,5
768462,10/01/2021,10.0,4
768462,11/01/2021,10.0,5
768462,12/01/2021,13.0,6
768462,13/01/2021,10.0,5
768462,14/01/2021,15.0,6
768462,15/01/2021,11.0,6
768462,17/01/2021,13.0,6
768462,18/01/2021,14.0,6
770578,27/11/2020,2,4
770578,28/11/2020,3.4,2
770578,30/11/2020,5.6,1
770578,01/12/2020,3.3,1
770578,02/12/2020,5.3,3
770578,04/12/2020,1.4,3
770578,06/12/2020,1.5,1
770578,07/12/2020,1,2
770578,08/12/2020,1.1,3
770578,09/12/2020,6.3,3
770578,10/12/2020,3.1,2
770578,11/12/2020,6.3,1
770578,12/12/2020,5.8,1
770578,13/12/2020,5.3,4
770578,14/12/2020,2.1,1
770578,15/12/2020,5.6,2
770578,16/12/2020,4.8,3
770578,18/12/2020,5.6,3
770578,19/12/2020,1.6,3
770578,20/12/2020,2.4,4
770578,21/12/2020,4,2
770578,22/12/2020,2.2,3
770578,23/12/2020,3.4,1
770578,24/12/2020,6,4
770578,25/12/2020,3.8,3
770578,26/12/2020,4,1
770578,27/12/2020,4,4
770578,28/12/2020,5.2,3
770578,29/12/2020,1.2,1
770578,30/12/2020,1.9,2
770578,31/12/2020,5,4
770578,01/01/2021,2.5,2
770578,02/01/2021,2.4,1
770578,03/01/2021,3.8,1
770578,04/01/2021,3.7,4
770578,06/01/2021,4.3,1
770578,07/01/2021,3.2,2
770578,08/01/2021,4,3
770578,09/01/2021,8.4,3
770578,10/01/2021,5.6,2
770578,11/01/2021,8.4,1
770578,12/01/2021,7.8,1
770578,13/01/2021,8.1,4
770578,14/01/2021,4.1,1
770578,15/01/2021,7.9,2
770578,16/01/2021,7.6,3
770578,18/01/2021,7.7,3
771449,27/11/2020,6.9,1
771449,28/11/2020,2.5,1
771449,29/11/2020,4,2
771449,01/12/2020,4.4,2
771449,02/12/2020,3.9,3
771449,04/12/2020,1,1
771449,05/12/2020,3,2
771449,06/12/2020,4.5,1
771449,07/12/2020,2.1,2
771449,08/12/2020,1.5,3
771449,09/12/2020,2.2,3
771449,11/12/2020,5.1,3
771449,12/12/2020,1.2,2
771449,13/12/2020,4.8,2
771449,14/12/2020,6.6,3
771449,15/12/2020,3.1,1
771449,16/12/2020,6.7,3
771449,17/12/2020,5.4,1
771449,18/12/2020,3.5,4
771449,19/12/2020,2.7,3
771449,20/12/2020,1.7,1
771449,21/12/2020,2.1,1
771449,22/12/2020,1.3,3
771449,23/12/2020,5.6,1
771449,25/12/2020,1.4,2
771449,26/12/2020,1.7,1
771449,27/12/2020,2.5,1
771449,28/12/2020,2,2
771449,29/12/2020,1.4,1
771449,30/12/2020,2.5,3
771449,31/12/2020,2.1,1
771449,01/01/2021,6.1,1
771449,02/01/2021,4.1,2
771449,03/01/2021,5.8,1
771449,04/01/2021,4.9,1
771449,05/01/2021,12.0,6
